relation,entity1,entity1_begin,entity1_end,chunk1,entity2,entity2_begin,entity2_end,chunk2,confidence
PIP,Modifier,17211,17216,severe,Disease_Syndrome_Disorder,17491,17494,COPD,0.8358563
TrAP,Disease_Syndrome_Disorder,17218,17236,airflow obstruction,Procedure,17344,17358,transplantation,0.9593778
TrAP,Disease_Syndrome_Disorder,17218,17236,airflow obstruction,Procedure,17458,17469,transplanted,0.94645107
PIP,Disease_Syndrome_Disorder,17218,17236,airflow obstruction,Modifier,17475,17489,smoking-related,0.7814565
PIP,Disease_Syndrome_Disorder,17218,17236,airflow obstruction,Disease_Syndrome_Disorder,17491,17494,COPD,0.6524013
TrAP,Procedure,17344,17358,transplantation,Procedure,17458,17469,transplanted,0.9520765
TrAP,Procedure,17344,17358,transplantation,Modifier,17475,17489,smoking-related,0.970454
TrAP,Procedure,17344,17358,transplantation,Disease_Syndrome_Disorder,17491,17494,COPD,0.9421279
TrAP,Procedure,17458,17469,transplanted,Modifier,17475,17489,smoking-related,0.96200836
TrAP,Procedure,17458,17469,transplanted,Disease_Syndrome_Disorder,17491,17494,COPD,0.9512874
PIP,Modifier,17475,17489,smoking-related,Disease_Syndrome_Disorder,17491,17494,COPD,0.94978863
TrAP,Procedure,18025,18028,LVRS,Disease_Syndrome_Disorder,18241,18244,A1AD,0.5599662
PIP,Disease_Syndrome_Disorder,18100,18103,COPD,Disease_Syndrome_Disorder,18241,18244,A1AD,0.5370969
PIP,Modifier,18164,18172,decreased,Symptom,18174,18180,dyspnea,0.70184463
PIP,Modifier,18164,18172,decreased,Duration,18193,18208,for 1 to 2 years,0.60242033
TrIP,Modifier,18164,18172,decreased,Procedure,18216,18219,LVRS,0.5077744
PIP,Symptom,18174,18180,dyspnea,Duration,18193,18208,for 1 to 2 years,0.72737926
PIP,Symptom,18174,18180,dyspnea,Disease_Syndrome_Disorder,18241,18244,A1AD,0.5932411
TrAP,Procedure,18551,18571,bronchoscopic methods,Internal_organ_or_component,18586,18596,lung volume,0.56355774
TrAP,Procedure,18551,18571,bronchoscopic methods,Modifier,18615,18622,advanced,0.95816004
TrAP,Procedure,18551,18571,bronchoscopic methods,Disease_Syndrome_Disorder,18624,18632,emphysema,0.9064259
TrAP,Procedure,18551,18571,bronchoscopic methods,Procedure,18736,18739,LVRS,0.63934034
TrAP,Internal_organ_or_component,18586,18596,lung volume,Modifier,18615,18622,advanced,0.7280689
TrAP,Internal_organ_or_component,18586,18596,lung volume,Disease_Syndrome_Disorder,18624,18632,emphysema,0.6646986
TrAP,Internal_organ_or_component,18586,18596,lung volume,Procedure,18736,18739,LVRS,0.7875904
PIP,Modifier,18615,18622,advanced,Disease_Syndrome_Disorder,18624,18632,emphysema,0.7719252
TrAP,Modifier,18615,18622,advanced,Procedure,18736,18739,LVRS,0.8988648
TrAP,Disease_Syndrome_Disorder,18624,18632,emphysema,Procedure,18736,18739,LVRS,0.8845489
TrAP,Procedure,18769,18807,placement of endobronchial 1-way valves,Disease_Syndrome_Disorder,18829,18839,atelectasis,0.7183097
TrAP,Procedure,18769,18807,placement of endobronchial 1-way valves,Internal_organ_or_component,18980,18991,lung regions,0.92262226
TrAP,Procedure,18769,18807,placement of endobronchial 1-way valves,Medical_Device,19041,19060,biological adhesives,0.9020766
TrAP,Procedure,18769,18807,placement of endobronchial 1-way valves,Internal_organ_or_component,19095,19113,hyper-inflated lung,0.8828968
PIP,Disease_Syndrome_Disorder,18829,18839,atelectasis,Procedure,18871,18896,formation of airway bypass,0.54842687
TrAP,Disease_Syndrome_Disorder,18829,18839,atelectasis,Medical_Device,18913,18935,radiofrequency catheter,0.9187538
PIP,Disease_Syndrome_Disorder,18829,18839,atelectasis,Internal_organ_or_component,18980,18991,lung regions,0.9331109
TrAP,Disease_Syndrome_Disorder,18829,18839,atelectasis,Medical_Device,19041,19060,biological adhesives,0.87583
PIP,Disease_Syndrome_Disorder,18829,18839,atelectasis,Internal_organ_or_component,19095,19113,hyper-inflated lung,0.9404656
TrAP,Procedure,18871,18896,formation of airway bypass,Internal_organ_or_component,18980,18991,lung regions,0.6706448
TrAP,Procedure,18871,18896,formation of airway bypass,Medical_Device,19041,19060,biological adhesives,0.80130607
TrAP,Procedure,18871,18896,formation of airway bypass,Internal_organ_or_component,19095,19113,hyper-inflated lung,0.87505645
TrAP,Medical_Device,18913,18935,radiofrequency catheter,Internal_organ_or_component,18980,18991,lung regions,0.822278
TrAP,Medical_Device,18913,18935,radiofrequency catheter,Medical_Device,19041,19060,biological adhesives,0.7172112
TrAP,Medical_Device,18913,18935,radiofrequency catheter,Internal_organ_or_component,19095,19113,hyper-inflated lung,0.88101906
TrAP,Internal_organ_or_component,18980,18991,lung regions,Medical_Device,19041,19060,biological adhesives,0.90743846
PIP,Internal_organ_or_component,18980,18991,lung regions,Internal_organ_or_component,19095,19113,hyper-inflated lung,0.9394769
TrAP,Medical_Device,19041,19060,biological adhesives,Internal_organ_or_component,19095,19113,hyper-inflated lung,0.9300916
TrAP,Procedure,19118,19156,placement of endobronchial 1-way valves,Disease_Syndrome_Disorder,19178,19188,atelectasis,0.85879505
TrAP,Procedure,19118,19156,placement of endobronchial 1-way valves,Internal_organ_or_component,19329,19340,lung regions,0.9043792
TrAP,Procedure,19118,19156,placement of endobronchial 1-way valves,Medical_Device,19390,19409,biological adhesives,0.8805679
TrAP,Procedure,19118,19156,placement of endobronchial 1-way valves,Internal_organ_or_component,19444,19462,hyper-inflated lung,0.9730268
PIP,Disease_Syndrome_Disorder,19178,19188,atelectasis,Procedure,19220,19252,formation of airway bypass tracts,0.8441295
TrAP,Disease_Syndrome_Disorder,19178,19188,atelectasis,Medical_Device,19262,19284,radiofrequency catheter,0.8828259
PIP,Disease_Syndrome_Disorder,19178,19188,atelectasis,Internal_organ_or_component,19329,19340,lung regions,0.94669646
TrAP,Disease_Syndrome_Disorder,19178,19188,atelectasis,Medical_Device,19390,19409,biological adhesives,0.9095734
PIP,Disease_Syndrome_Disorder,19178,19188,atelectasis,Internal_organ_or_component,19444,19462,hyper-inflated lung,0.77597034
TrAP,Procedure,19220,19252,formation of airway bypass tracts,Medical_Device,19262,19284,radiofrequency catheter,0.5224696
TrAP,Procedure,19220,19252,formation of airway bypass tracts,Internal_organ_or_component,19329,19340,lung regions,0.71752715
TrAP,Procedure,19220,19252,formation of airway bypass tracts,Medical_Device,19390,19409,biological adhesives,0.5366852
TrAP,Procedure,19220,19252,formation of airway bypass tracts,Internal_organ_or_component,19444,19462,hyper-inflated lung,0.7314861
TrAP,Medical_Device,19262,19284,radiofrequency catheter,Internal_organ_or_component,19329,19340,lung regions,0.91501474
TrAP,Medical_Device,19262,19284,radiofrequency catheter,Medical_Device,19390,19409,biological adhesives,0.5785498
TrAP,Medical_Device,19262,19284,radiofrequency catheter,Internal_organ_or_component,19444,19462,hyper-inflated lung,0.8546175
TrAP,Internal_organ_or_component,19329,19340,lung regions,Medical_Device,19390,19409,biological adhesives,0.9313741
PIP,Internal_organ_or_component,19329,19340,lung regions,Internal_organ_or_component,19444,19462,hyper-inflated lung,0.896782
TrAP,Medical_Device,19390,19409,biological adhesives,Internal_organ_or_component,19444,19462,hyper-inflated lung,0.95796573
TrAP,Internal_organ_or_component,19988,19994,airways,Procedure,20080,20088,open LVRS,0.5731723
PIP,Internal_organ_or_component,20286,20290,lungs,VS_Finding,20347,20357,hypercarbia,0.5539206
PIP,Internal_organ_or_component,20286,20290,lungs,Symptom,20416,20423,impaired,0.63809043
PIP,VS_Finding,20333,20341,hypoxemia,VS_Finding,20347,20357,hypercarbia,0.5586304
PIP,VS_Finding,20333,20341,hypoxemia,Modifier,20411,20414,less,0.5132759
PIP,VS_Finding,20333,20341,hypoxemia,Symptom,20416,20423,impaired,0.7550954
PIP,VS_Finding,20347,20357,hypercarbia,Modifier,20411,20414,less,0.5836652
PIP,VS_Finding,20347,20357,hypercarbia,Symptom,20416,20423,impaired,0.91211283
PIP,Modifier,20411,20414,less,Symptom,20416,20423,impaired,0.8753766
TrAP,Test,20460,20462,EBV,Medical_Device,20490,20501,Redwood City,0.58303875
TrAP,Medical_Device,20466,20481,Emphasys Medical,Medical_Device,20490,20501,Redwood City,0.5751157
TrAP,Internal_organ_or_component,20673,20691,Endobronchial Valve,Disease_Syndrome_Disorder,20697,20705,Emphysema,0.9869489
TrAP,Internal_organ_or_component,20673,20691,Endobronchial Valve,Age,20791,20794,aged,0.88479215
TrAP,Internal_organ_or_component,20673,20691,Endobronchial Valve,RelativeDate,20796,20809,40 to 75 years,0.9573416
TrAP,Internal_organ_or_component,20673,20691,Endobronchial Valve,Modifier,20816,20828,heterogeneous,0.9760369
TrAP,Internal_organ_or_component,20673,20691,Endobronchial Valve,Disease_Syndrome_Disorder,20830,20838,emphysema,0.92362684
TrAP,Disease_Syndrome_Disorder,20697,20705,Emphysema,Age,20791,20794,aged,0.9481446
TrAP,Disease_Syndrome_Disorder,20697,20705,Emphysema,RelativeDate,20796,20809,40 to 75 years,0.9280757
TrAP,Disease_Syndrome_Disorder,20697,20705,Emphysema,Modifier,20816,20828,heterogeneous,0.86333656
TrAP,Disease_Syndrome_Disorder,20697,20705,Emphysema,Disease_Syndrome_Disorder,20830,20838,emphysema,0.7872057
PIP,Age,20791,20794,aged,Modifier,20816,20828,heterogeneous,0.67384034
PIP,Age,20791,20794,aged,Disease_Syndrome_Disorder,20830,20838,emphysema,0.6133935
PIP,RelativeDate,20796,20809,40 to 75 years,Modifier,20816,20828,heterogeneous,0.7143832
PIP,RelativeDate,20796,20809,40 to 75 years,Disease_Syndrome_Disorder,20830,20838,emphysema,0.859761
PIP,Modifier,20816,20828,heterogeneous,Disease_Syndrome_Disorder,20830,20838,emphysema,0.9686013
TrAP,Medical_Device,21460,21500,Umbrella Implantable IntraBronchial Valve,Medical_Device,21509,21517,Spiration,0.5589867
TrAP,Medical_Device,21509,21517,Spiration,Medical_Device,21535,21536,WA,0.6602155
TrAP,Internal_organ_or_component,21712,21716,valve,Disease_Syndrome_Disorder,21958,21973,mucous impaction,0.62359947
TrAP,Internal_organ_or_component,21712,21716,valve,Disease_Syndrome_Disorder,21979,21999,obstruction pneumonia,0.5559788
TrAP,Direction,21747,21754,distally,Procedure,21889,21927,decompression of collateral ventilation,0.6423608
TrAP,Internal_organ_or_component,21765,21772,membrane,Disease_Syndrome_Disorder,21958,21973,mucous impaction,0.55889475
TrAP,Internal_organ_or_component,21765,21772,membrane,Disease_Syndrome_Disorder,21979,21999,obstruction pneumonia,0.5636966
TrAP,Medical_Device,21778,21791,support stents,Disease_Syndrome_Disorder,21958,21973,mucous impaction,0.67751116
TrAP,Medical_Device,21778,21791,support stents,Disease_Syndrome_Disorder,21979,21999,obstruction pneumonia,0.81759316
TrAP,Procedure,21889,21927,decompression of collateral ventilation,Disease_Syndrome_Disorder,21958,21973,mucous impaction,0.5614965
TrAP,Procedure,21889,21927,decompression of collateral ventilation,Disease_Syndrome_Disorder,21979,21999,obstruction pneumonia,0.6471162
PIP,Disease_Syndrome_Disorder,21958,21973,mucous impaction,Disease_Syndrome_Disorder,21979,21999,obstruction pneumonia,0.6885846
TrAP,Medical_Device,22122,22137,IBV Valve system,Modifier,22150,22158,prolonged,0.9844877
TrAP,Medical_Device,22122,22137,IBV Valve system,Symptom,22160,22168,air leaks,0.9859687
TrAP,Medical_Device,22122,22137,IBV Valve system,Internal_organ_or_component,22177,22180,lung,0.9549331
TrAP,Medical_Device,22122,22137,IBV Valve system,Modifier,22185,22195,significant,0.98618513
TrAP,Medical_Device,22122,22137,IBV Valve system,Symptom,22197,22205,air leaks,0.982156
TrAP,Medical_Device,22122,22137,IBV Valve system,Modifier,22233,22241,prolonged,0.95708084
TrAP,Medical_Device,22122,22137,IBV Valve system,Procedure,22253,22261,lobectomy,0.89134306
TrAP,Medical_Device,22122,22137,IBV Valve system,Procedure,22264,22276,segmentectomy,0.94768435
TrAP,Medical_Device,22122,22137,IBV Valve system,Procedure,22281,22284,LVRS,0.8284867
TrAP,Medical_Device,22122,22137,IBV Valve system,Medical_Device,22294,22312,humanitarian device,0.78453106
PIP,Modifier,22150,22158,prolonged,Symptom,22160,22168,air leaks,0.8882055
PIP,Modifier,22150,22158,prolonged,Internal_organ_or_component,22177,22180,lung,0.95372105
PIP,Modifier,22150,22158,prolonged,Modifier,22185,22195,significant,0.8646473
PIP,Modifier,22150,22158,prolonged,Symptom,22197,22205,air leaks,0.9703955
PIP,Modifier,22150,22158,prolonged,Modifier,22233,22241,prolonged,0.9725002
TrCP,Modifier,22150,22158,prolonged,Procedure,22281,22284,LVRS,0.70235634
TrAP,Modifier,22150,22158,prolonged,Medical_Device,22294,22312,humanitarian device,0.5155923
PIP,Symptom,22160,22168,air leaks,Internal_organ_or_component,22177,22180,lung,0.9797563
PIP,Symptom,22160,22168,air leaks,Modifier,22185,22195,significant,0.9080781
PIP,Symptom,22160,22168,air leaks,Symptom,22197,22205,air leaks,0.9714398
PIP,Symptom,22160,22168,air leaks,Modifier,22233,22241,prolonged,0.94817674
TrCP,Symptom,22160,22168,air leaks,Procedure,22253,22261,lobectomy,0.53352463
TrCP,Symptom,22160,22168,air leaks,Procedure,22281,22284,LVRS,0.72665226
TrAP,Symptom,22160,22168,air leaks,Medical_Device,22294,22312,humanitarian device,0.7585435
PIP,Internal_organ_or_component,22177,22180,lung,Modifier,22185,22195,significant,0.7584553
PIP,Internal_organ_or_component,22177,22180,lung,Symptom,22197,22205,air leaks,0.87717575
PIP,Internal_organ_or_component,22177,22180,lung,Modifier,22233,22241,prolonged,0.9564378
TrCP,Internal_organ_or_component,22177,22180,lung,Procedure,22253,22261,lobectomy,0.6305069
TrCP,Internal_organ_or_component,22177,22180,lung,Procedure,22281,22284,LVRS,0.6753699
TrAP,Internal_organ_or_component,22177,22180,lung,Medical_Device,22294,22312,humanitarian device,0.6465553
PIP,Modifier,22185,22195,significant,Symptom,22197,22205,air leaks,0.9407383
PIP,Modifier,22185,22195,significant,Modifier,22233,22241,prolonged,0.95793706
TrCP,Modifier,22185,22195,significant,Procedure,22253,22261,lobectomy,0.7768876
TrCP,Modifier,22185,22195,significant,Procedure,22281,22284,LVRS,0.78992933
PIP,Symptom,22197,22205,air leaks,Modifier,22233,22241,prolonged,0.9755897
TrCP,Symptom,22197,22205,air leaks,Procedure,22253,22261,lobectomy,0.9201881
TrCP,Symptom,22197,22205,air leaks,Procedure,22264,22276,segmentectomy,0.63485295
TrCP,Symptom,22197,22205,air leaks,Procedure,22281,22284,LVRS,0.7798433
TrCP,Modifier,22233,22241,prolonged,Procedure,22253,22261,lobectomy,0.9443785
TrCP,Modifier,22233,22241,prolonged,Procedure,22264,22276,segmentectomy,0.89038485
TrCP,Modifier,22233,22241,prolonged,Procedure,22281,22284,LVRS,0.9259714
TrCP,Modifier,22233,22241,prolonged,Medical_Device,22294,22312,humanitarian device,0.6307555
PIP,Modifier,22431,22436,severe,Disease_Syndrome_Disorder,22438,22446,emphysema,0.7810062
TrAP,Procedure,22620,22649,Biologic Lung Volume Reduction,Medical_Device,22692,22697,Woburn,0.6613352
TrAP,Procedure,22620,22649,Biologic Lung Volume Reduction,Medical_Device,22700,22701,MA,0.6022884
TrAP,Procedure,22620,22649,Biologic Lung Volume Reduction,Drug_Ingredient,22746,22765,pharmacologic agents,0.5763435
TrAP,Procedure,22620,22649,Biologic Lung Volume Reduction,Internal_organ_or_component,22820,22823,lung,0.6682037
TrAP,Medical_Device,22652,22655,BLVR,Medical_Device,22666,22683,Aeris Therapeutics,0.63727486
TrAP,Medical_Device,22652,22655,BLVR,Drug_Ingredient,22746,22765,pharmacologic agents,0.92081237
TrAP,Medical_Device,22652,22655,BLVR,Internal_organ_or_component,22820,22823,lung,0.77388275
TrAP,Medical_Device,22658,22663,System,Medical_Device,22692,22697,Woburn,0.6245341
TrAP,Medical_Device,22658,22663,System,Medical_Device,22700,22701,MA,0.57508916
TrAP,Medical_Device,22658,22663,System,Drug_Ingredient,22746,22765,pharmacologic agents,0.6192791
TrAP,Medical_Device,22658,22663,System,Internal_organ_or_component,22820,22823,lung,0.7728284
TrAP,Medical_Device,22666,22683,Aeris Therapeutics,Medical_Device,22700,22701,MA,0.54926383
TrAP,Medical_Device,22666,22683,Aeris Therapeutics,Internal_organ_or_component,22820,22823,lung,0.8292776
TrAP,Medical_Device,22692,22697,Woburn,Drug_Ingredient,22746,22765,pharmacologic agents,0.5656591
TrAP,Medical_Device,22692,22697,Woburn,Internal_organ_or_component,22820,22823,lung,0.76531523
TrAP,Medical_Device,22700,22701,MA,Drug_Ingredient,22746,22765,pharmacologic agents,0.8130984
TrAP,Medical_Device,22700,22701,MA,Internal_organ_or_component,22820,22823,lung,0.6647849
TrAP,Drug_Ingredient,22746,22765,pharmacologic agents,Internal_organ_or_component,22820,22823,lung,0.91124934
TrAP,Procedure,22836,22849,BLVR procedure,Internal_organ_or_component,22899,22909,lung tissue,0.6480857
TrAP,Procedure,22836,22849,BLVR procedure,Internal_organ_or_component,23005,23024,pulmonary epithelium,0.5947012
TeCP,Employment,22856,22864,physician,Internal_organ_or_component,22899,22909,lung tissue,0.6866723
TrAP,Employment,22856,22864,physician,Internal_organ_or_component,23005,23024,pulmonary epithelium,0.67248476
TrAP,Internal_organ_or_component,22899,22909,lung tissue,Internal_organ_or_component,22973,22992,pulmonary surfactant,0.7444524
TrAP,Internal_organ_or_component,22899,22909,lung tissue,Internal_organ_or_component,23005,23024,pulmonary epithelium,0.5900877
TrAP,Medical_Device,22918,22929,bronchoscope,Internal_organ_or_component,23005,23024,pulmonary epithelium,0.60458064
TrAP,Medical_Device,23080,23100,fibrin-based hydrogel,Internal_organ_or_component,23176,23179,lung,0.529245
TrAP,Medical_Device,23080,23100,fibrin-based hydrogel,Symptom,23199,23202,scar,0.76587
PIP,Internal_organ_or_component,23176,23179,lung,Symptom,23199,23202,scar,0.5777746
PIP,Internal_organ_or_component,23253,23256,lung,Symptom,23291,23310,diseased lung tissue,0.6760445
TrAP,RelativeDate,23265,23286,over a period of weeks,Symptom,23325,23332,collapse,0.5694858
PIP,Symptom,23291,23310,diseased lung tissue,Symptom,23325,23332,collapse,0.9463485
TrAP,Procedure,23720,23733,BLVR procedure,Modifier,23785,23792,advanced,0.9806275
TrAP,Procedure,23720,23733,BLVR procedure,Disease_Syndrome_Disorder,23794,23825,upper lobe predominant emphysema,0.9704851
PIP,Modifier,23785,23792,advanced,Disease_Syndrome_Disorder,23794,23825,upper lobe predominant emphysema,0.94296765
PIP,Modifier,24023,24030,advanced,Disease_Syndrome_Disorder,24032,24040,emphysema,0.95329404
PIP,Modifier,24276,24281,severe,Modifier,24283,24295,heterogeneous,0.9766614
PIP,Modifier,24276,24281,severe,Disease_Syndrome_Disorder,24297,24305,emphysema,0.99011725
TrAP,Modifier,24276,24281,severe,Direction,24317,24326,unilateral,0.95055264
TrAP,Modifier,24276,24281,severe,Procedure,24328,24352,bronchoscopic application,0.9422942
TrAP,Modifier,24276,24281,severe,Procedure,24438,24469,bronchial thermal vapor ablation,0.98627025
TrAP,Modifier,24276,24281,severe,Procedure,24472,24475,BTVA,0.9661588
PIP,Modifier,24276,24281,severe,Modifier,24497,24506,controlled,0.64152426
PIP,Modifier,24276,24281,severe,Symptom,24508,24551,inflammatory airway and parenchymal response,0.96902585
PIP,Modifier,24283,24295,heterogeneous,Disease_Syndrome_Disorder,24297,24305,emphysema,0.95695454
TrAP,Modifier,24283,24295,heterogeneous,Direction,24317,24326,unilateral,0.6786298
TrAP,Modifier,24283,24295,heterogeneous,Procedure,24328,24352,bronchoscopic application,0.9592859
TrAP,Modifier,24283,24295,heterogeneous,Procedure,24438,24469,bronchial thermal vapor ablation,0.9674605
TrAP,Modifier,24283,24295,heterogeneous,Procedure,24472,24475,BTVA,0.9738921
PIP,Modifier,24283,24295,heterogeneous,Symptom,24508,24551,inflammatory airway and parenchymal response,0.9280883
TrAP,Disease_Syndrome_Disorder,24297,24305,emphysema,Direction,24317,24326,unilateral,0.96536547
TrAP,Disease_Syndrome_Disorder,24297,24305,emphysema,Procedure,24328,24352,bronchoscopic application,0.9886867
TrAP,Disease_Syndrome_Disorder,24297,24305,emphysema,Internal_organ_or_component,24397,24411,alveolar tissue,0.6519269
TrAP,Disease_Syndrome_Disorder,24297,24305,emphysema,Procedure,24438,24469,bronchial thermal vapor ablation,0.9781457
TrAP,Disease_Syndrome_Disorder,24297,24305,emphysema,Procedure,24472,24475,BTVA,0.9713973
TrAP,Disease_Syndrome_Disorder,24297,24305,emphysema,Modifier,24497,24506,controlled,0.6732009
PIP,Disease_Syndrome_Disorder,24297,24305,emphysema,Symptom,24508,24551,inflammatory airway and parenchymal response,0.901896
TrAP,Direction,24317,24326,unilateral,Procedure,24328,24352,bronchoscopic application,0.5956385
TrAP,Direction,24317,24326,unilateral,Procedure,24438,24469,bronchial thermal vapor ablation,0.50264806
TrAP,Direction,24317,24326,unilateral,Procedure,24472,24475,BTVA,0.65146065
TrAP,Direction,24317,24326,unilateral,Modifier,24497,24506,controlled,0.9226244
TrAP,Direction,24317,24326,unilateral,Symptom,24508,24551,inflammatory airway and parenchymal response,0.8690668
TrAP,Procedure,24328,24352,bronchoscopic application,Internal_organ_or_component,24397,24411,alveolar tissue,0.5116959
TrAP,Procedure,24328,24352,bronchoscopic application,Procedure,24438,24469,bronchial thermal vapor ablation,0.6810541
TrAP,Procedure,24328,24352,bronchoscopic application,Procedure,24472,24475,BTVA,0.6025638
TrAP,Procedure,24328,24352,bronchoscopic application,Modifier,24497,24506,controlled,0.95479614
TrAP,Procedure,24328,24352,bronchoscopic application,Symptom,24508,24551,inflammatory airway and parenchymal response,0.9203852
TrAP,Internal_organ_or_component,24397,24411,alveolar tissue,Procedure,24438,24469,bronchial thermal vapor ablation,0.7750639
TrAP,Internal_organ_or_component,24397,24411,alveolar tissue,Procedure,24472,24475,BTVA,0.74466103
TrAP,Internal_organ_or_component,24397,24411,alveolar tissue,Modifier,24497,24506,controlled,0.58386713
TrAP,Procedure,24438,24469,bronchial thermal vapor ablation,Procedure,24472,24475,BTVA,0.52637136
TrAP,Procedure,24438,24469,bronchial thermal vapor ablation,Modifier,24497,24506,controlled,0.91045064
TrAP,Procedure,24438,24469,bronchial thermal vapor ablation,Symptom,24508,24551,inflammatory airway and parenchymal response,0.9379063
TrAP,Procedure,24472,24475,BTVA,Modifier,24497,24506,controlled,0.9339798
TrAP,Procedure,24472,24475,BTVA,Symptom,24508,24551,inflammatory airway and parenchymal response,0.9599139
PIP,Modifier,24497,24506,controlled,Symptom,24508,24551,inflammatory airway and parenchymal response,0.86442363
PIP,Disease_Syndrome_Disorder,24865,24883,bacterial pneumonia,Disease_Syndrome_Disorder,24889,24920,exacerbations of airways disease,0.90300804
TeRP,Modifier,24941,24949,important,Symptom,24951,24968,FEV1 or RV changes,0.50715137
TeRP,Modifier,24941,24949,important,RelativeDate,24979,24993,during 6 months,0.7308195
TeRP,Symptom,24951,24968,FEV1 or RV changes,RelativeDate,24979,24993,during 6 months,0.5874374
TeRP,Symptom,24951,24968,FEV1 or RV changes,Test_Result,25215,25218,64.4,0.5806654
TrAP,Treatment,25452,25468,bronchoscopic LVR,Modifier,25563,25568,severe,0.53600645
TrIP,Treatment,25452,25468,bronchoscopic LVR,Modifier,25570,25582,heterogeneous,0.7111278
TrIP,Treatment,25452,25468,bronchoscopic LVR,Disease_Syndrome_Disorder,25584,25597,lung emphysema,0.5791617
PIP,Modifier,25563,25568,severe,Modifier,25570,25582,heterogeneous,0.9796228
PIP,Modifier,25563,25568,severe,Disease_Syndrome_Disorder,25584,25597,lung emphysema,0.9773751
PIP,Modifier,25570,25582,heterogeneous,Disease_Syndrome_Disorder,25584,25597,lung emphysema,0.95309204
TrAP,Procedure,25628,25648,1-way valve placement,Modifier,25653,25663,homogeneous,0.9801139
TrAP,Procedure,25628,25648,1-way valve placement,Disease_Syndrome_Disorder,25665,25673,emphysema,0.96161455
PIP,Modifier,25653,25663,homogeneous,Disease_Syndrome_Disorder,25665,25673,emphysema,0.87866116
TeRP,Employment,25848,25858,researchers,Direction,25870,25879,unilateral,0.80379677
TeRP,Direction,25870,25879,unilateral,Test,25946,25965,nuclear scintigraphy,0.8091702
TrAP,Procedure,25881,25883,LVR,Internal_organ_or_component,25902,25905,lobe,0.735008
TeRP,Procedure,25881,25883,LVR,Test,25946,25965,nuclear scintigraphy,0.5517083
TeRP,Internal_organ_or_component,25902,25905,lobe,Test,25946,25965,nuclear scintigraphy,0.90757054
TrAP,Disease_Syndrome_Disorder,26498,26509,pneumothorax,Medical_Device,26538,26543,valves,0.72756344
TrAP,Disease_Syndrome_Disorder,26498,26509,pneumothorax,RelativeDate,26558,26570,after 90 days,0.8632143
PIP,Disease_Syndrome_Disorder,26498,26509,pneumothorax,Modifier,26583,26591,recurrent,0.8580227
PIP,Disease_Syndrome_Disorder,26498,26509,pneumothorax,Disease_Syndrome_Disorder,26593,26602,infections,0.7757091
TrAP,Medical_Device,26538,26543,valves,RelativeDate,26558,26570,after 90 days,0.505174
TrAP,Medical_Device,26538,26543,valves,Modifier,26583,26591,recurrent,0.9000234
TrAP,Medical_Device,26538,26543,valves,Disease_Syndrome_Disorder,26593,26602,infections,0.6945382
TrAP,RelativeDate,26558,26570,after 90 days,Modifier,26583,26591,recurrent,0.82405144
TrAP,RelativeDate,26558,26570,after 90 days,Disease_Syndrome_Disorder,26593,26602,infections,0.9036346
PIP,Modifier,26583,26591,recurrent,Disease_Syndrome_Disorder,26593,26602,infections,0.7056156
TrAP,Procedure,26672,26688,bronchoscopic LVR,Modifier,26707,26712,severe,0.95833355
TrAP,Procedure,26672,26688,bronchoscopic LVR,Modifier,26714,26724,homogeneous,0.8123654
TrAP,Procedure,26672,26688,bronchoscopic LVR,Disease_Syndrome_Disorder,26726,26734,emphysema,0.9507005
PIP,Modifier,26707,26712,severe,Modifier,26714,26724,homogeneous,0.95083797
PIP,Modifier,26707,26712,severe,Disease_Syndrome_Disorder,26726,26734,emphysema,0.64040154
PIP,Modifier,26714,26724,homogeneous,Disease_Syndrome_Disorder,26726,26734,emphysema,0.7440048
PIP,Modifier,27161,27166,severe,Disease_Syndrome_Disorder,27168,27176,emphysema,0.781667
PIP,Internal_organ_or_component,27406,27415,parenchyma,Symptom,27429,27441,diseased area,0.6995146
PIP,Symptom,27429,27441,diseased area,Disease_Syndrome_Disorder,27472,27494,parenchymal compression,0.57104605
PIP,Disease_Syndrome_Disorder,28232,28255,obstructive lung disease,Disease_Syndrome_Disorder,28271,28296,emphysematous lung disease,0.9863114
TrAP,Procedure,28506,28518,bronchoscopic,Disease_Syndrome_Disorder,28645,28648,COPD,0.7396522
PIP,Modifier,29082,29087,severe,Disease_Syndrome_Disorder,29089,29097,emphysema,0.94472456
TrAP,Modifier,29082,29087,severe,Procedure,29128,29159,flexible bronchoscopic placement,0.97922736
TrAP,Modifier,29082,29087,severe,Medical_Device,29164,29201,self-expanding endobronchial occluders,0.96501976
TrAP,Disease_Syndrome_Disorder,29089,29097,emphysema,Procedure,29128,29159,flexible bronchoscopic placement,0.93300825
TrAP,Disease_Syndrome_Disorder,29089,29097,emphysema,Medical_Device,29164,29201,self-expanding endobronchial occluders,0.9796616
PIP,Symptom,29755,29759,cough,Disease_Syndrome_Disorder,29781,29795,lobar pneumonia,0.5384813
TeRP,Modifier,30075,30085,significant,Symptom,30087,30114,changes were observed in FVC,0.5146344
TeRP,Modifier,30075,30085,significant,Test,30151,30153,TLC,0.61048806
TrAP,Date,30943,30946,2013,Disease_Syndrome_Disorder,31193,31201,emphysema,0.5537415
TrAP,Procedure,30973,30996,bronchoscopic techniques,Disease_Syndrome_Disorder,31193,31201,emphysema,0.506882
